Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Mask_Tags,Combined_Algorithm_Tags
1537,3,the,DET,DET,,DET
1537,4,one,NOUN,NOUN,,NOUN
1537,5,that,PRON,PRON,,PRON
1537,6,sounds,VERB,VERB,,VERB
1537,7,the,DET,DET,,DET
1537,8,best,ADV,ADJ,ADJ,ADJ
1537,9,after,SCONJ,ADP,ADP,ADP
1537,10,looking,VERB,VERB,,VERB
1537,11,into,ADP,ADP,,ADP
1537,12,all,DET,DET,,DET
1537,13,the,DET,DET,,DET
1537,14,fish,NOUN,NOUN,,NOUN
1537,15,:),SYM,X,PUNCT,X
1538,0,Here,ADV,ADV,,ADV
1538,1,is,AUX,AUX,,AUX
1538,2,the,DET,DET,,DET
1538,3,stocking,NOUN,NOUN,,NOUN
1538,4,for,ADP,ADP,,ADP
1538,5,my,PRON,PRON,,PRON
1538,6,150,NUM,NUM,,NUM
1538,7,gallon,NOUN,NOUN,,NOUN
1538,8,tank,NOUN,NOUN,,NOUN
1538,9,i,PRON,PRON,,PRON
1538,10,upgraded,VERB,VERB,,VERB
1538,11,it,PRON,PRON,,PRON
1538,12,to,ADP,ADP,,ADP
1538,13,200,NUM,NUM,,NUM
1538,14,at,ADP,ADP,,ADP
1538,15,the,DET,DET,,DET
1538,16,weekend,NOUN,NOUN,,NOUN
1538,17,because,ADP,SCONJ,SCONJ,SCONJ
1538,18,of,ADP,ADP,,ADP
1538,19,the,DET,DET,,DET
1538,20,clownloach,NOUN,NOUN,,NOUN
1538,21,A,DET,DET,,DET
1538,22,200,NUM,NUM,,NUM
1538,23,gallon,NOUN,NOUN,,NOUN
1538,24,with,ADP,ADP,,ADP
1538,25,6,NUM,NUM,,NUM
1538,26,pairs,NOUN,NOUN,,NOUN
1538,27,of,ADP,ADP,,ADP
1538,28,Breeding,NOUN,PROPN,PROPN,PROPN
1538,29,Angel,NOUN,PROPN,NOUN,PROPN
1538,30,fish,NOUN,NOUN,,NOUN
1538,31,fire,NOUN,NOUN,,NOUN
1538,32,mouth,NOUN,NOUN,,NOUN
1538,33,honey,NOUN,NOUN,,NOUN
1538,34,Gouramis,NOUN,PROPN,CCONJ,PROPN
1538,35,5,NUM,NUM,,NUM
1538,36,8,NUM,NUM,,NUM
1538,37,inch,NOUN,NOUN,,NOUN
1538,38,clownloach,NOUN,NOUN,,NOUN
1538,39,a,DET,DET,,DET
1538,40,Krib,NOUN,PROPN,NOUN,PROPN
1538,41,and,CCONJ,CCONJ,,CCONJ
1538,42,5,NUM,NUM,,NUM
1538,43,1,NUM,NUM,,NUM
1538,44,inch,NOUN,NOUN,,NOUN
1538,45,clown,NOUN,NOUN,,NOUN
1538,46,loach,NOUN,NOUN,,NOUN
1538,47,with,ADP,ADP,,ADP
1538,48,16,NUM,NUM,,NUM
1538,49,cory,NOUN,PROPN,ADJ,PROPN
1538,50,cats,NOUN,NOUN,,NOUN
1538,51,5,NUM,NUM,,NUM
1538,52,Australian,ADJ,ADJ,,ADJ
1538,53,Rainbows,NOUN,NOUN,,NOUN
1539,0,If,SCONJ,SCONJ,,SCONJ
1539,1,you,PRON,PRON,,PRON
1539,2,took,VERB,VERB,,VERB
1539,3,out,ADP,ADP,,ADP
1539,4,the,DET,DET,,DET
1539,5,clown,NOUN,NOUN,,NOUN
1539,6,loach,NOUN,NOUN,,NOUN
1539,7,it,PRON,PRON,,PRON
1539,8,would,AUX,AUX,,AUX
1539,9,make,VERB,VERB,,VERB
1539,10,a,DET,DET,,DET
1539,11,nice,NOUN,ADJ,ADJ,ADJ
1539,12,150,NUM,NUM,,NUM
1539,13,gallon,NOUN,NOUN,,NOUN
1539,14,tank,NOUN,NOUN,,NOUN
1539,15,.,PUNCT,PUNCT,,PUNCT
1540,0,fill,VERB,VERB,,VERB
1540,1,it,PRON,PRON,,PRON
1540,2,with,ADP,ADP,,ADP
1540,3,water,NOUN,NOUN,,NOUN
1540,4,:),SYM,INTJ,PUNCT,INTJ
1540,5,lol,INTJ,INTJ,,INTJ
1541,0,for,ADP,ADP,,ADP
1541,1,a,DET,DET,,DET
1541,2,tank,NOUN,NOUN,,NOUN
1541,3,that,DET,PRON,DET,PRON
1541,4,size,NOUN,NOUN,,NOUN
1541,5,i,PRON,PRON,,PRON
1541,6,would,AUX,AUX,,AUX
1541,7,suggest,VERB,VERB,,VERB
1541,8,oscars,NOUN,NOUN,,NOUN
1541,9,or,CCONJ,CCONJ,,CCONJ
1541,10,piranha,NOUN,NOUN,,NOUN
1541,11,every,DET,DET,,DET
1541,12,time,NOUN,NOUN,,NOUN
1541,13,awesome,ADJ,ADJ,,ADJ
1541,14,fish,NOUN,NOUN,,NOUN
1541,15,!!,PUNCT,PUNCT,,PUNCT
1542,0,never,ADV,ADV,,ADV
1542,1,response,VERB,VERB,,VERB
1542,2,the,DET,DET,,DET
1542,3,phone,NOUN,NOUN,,NOUN
1542,4,call,NOUN,NOUN,,NOUN
1543,0,Great,ADJ,ADJ,,ADJ
1543,1,deals,NOUN,NOUN,,NOUN
1543,2,",",PUNCT,PUNCT,,PUNCT
1543,3,great,ADJ,ADJ,,ADJ
1543,4,pizza,NOUN,NOUN,,NOUN
1543,5,!,PUNCT,PUNCT,,PUNCT
1544,0,Great,ADJ,ADJ,,ADJ
1544,1,gym,NOUN,NOUN,,NOUN
1544,2,and,CCONJ,CCONJ,,CCONJ
1544,3,great,ADJ,ADJ,,ADJ
1544,4,services,NOUN,NOUN,,NOUN
1544,5,.,PUNCT,PUNCT,,PUNCT
1545,0,Dr.,PROPN,PROPN,,PROPN
1545,1,White,PROPN,PROPN,,PROPN
1545,2,is,AUX,AUX,,AUX
1545,3,the,DET,DET,,DET
1545,4,best,ADJ,ADJ,,ADJ
1545,5,!,PUNCT,PUNCT,,PUNCT
1546,0,Good,ADJ,ADJ,,ADJ
1546,1,clean,ADJ,ADJ,,ADJ
1546,2,store,NOUN,NOUN,,NOUN
1546,3,nice,ADJ,ADJ,,ADJ
1546,4,car,NOUN,NOUN,,NOUN
1546,5,wash,NOUN,NOUN,,NOUN
1547,0,It,PRON,PRON,,PRON
1547,1,'s,AUX,AUX,,AUX
1547,2,well,ADV,ADV,,ADV
1547,3,cool,ADJ,ADJ,,ADJ
1547,4,.,PUNCT,PUNCT,,PUNCT
1547,5,:),SYM,X,PUNCT,X
1548,0,Awesome,ADJ,ADJ,,ADJ
1548,1,service,NOUN,NOUN,,NOUN
1548,2,with,ADP,ADP,,ADP
1548,3,a,DET,DET,,DET
1548,4,smile,NOUN,NOUN,,NOUN
1548,5,:),SYM,X,PUNCT,X
1549,0,WHAT,DET,PRON,AUX,PRON
1549,1,A,DET,DET,,DET
1549,2,GREAT,ADJ,ADJ,,ADJ
1549,3,DEAL,NOUN,NOUN,,NOUN
1549,4,THANK,VERB,VERB,,VERB
1549,5,YOU,PRON,PRON,,PRON
1550,0,The,DET,DET,,DET
1550,1,pancakes,NOUN,NOUN,,NOUN
1550,2,are,AUX,AUX,,AUX
1550,3,to,PART,PART,,PART
1550,4,die,VERB,VERB,,VERB
1550,5,for,ADP,ADP,,ADP
1550,6,.,PUNCT,PUNCT,,PUNCT
1551,0,Best,ADJ,ADV,ADV,ADV
1551,1,fried,VERB,VERB,,VERB
1551,2,shrimp,NOUN,NOUN,,NOUN
1551,3,in,ADP,ADP,,ADP
1551,4,the,DET,DET,,DET
1551,5,state,NOUN,NOUN,,NOUN
1551,6,!,PUNCT,PUNCT,,PUNCT
1552,0,Fast,ADJ,VERB,NOUN,VERB
1552,1,and,CCONJ,CCONJ,,CCONJ
1552,2,great,ADJ,ADJ,,ADJ
1552,3,service,NOUN,NOUN,,NOUN
1552,4,on,ADP,ADP,,ADP
1552,5,pool,NOUN,NOUN,,NOUN
1552,6,covers,NOUN,VERB,PUNCT,VERB
1553,0,Friendliest,ADJ,ADJ,,ADJ
1553,1,place,NOUN,NOUN,,NOUN
1553,2,I,PRON,PRON,,PRON
1553,3,have,AUX,AUX,,AUX
1553,4,ever,ADV,ADV,,ADV
1553,5,stayed,VERB,VERB,,VERB
1553,6,!,PUNCT,PUNCT,,PUNCT
1554,0,The,DET,DET,,DET
1554,1,best,ADJ,ADJ,,ADJ
1554,2,pilates,NOUN,NOUN,,NOUN
1554,3,on,ADP,ADP,,ADP
1554,4,the,DET,DET,,DET
1554,5,Gold,PROPN,PROPN,,PROPN
1554,6,Coast,PROPN,PROPN,,PROPN
1554,7,!,PUNCT,PUNCT,,PUNCT
1555,0,It,PRON,PRON,,PRON
1555,1,taste,VERB,VERB,,VERB
1555,2,better,ADJ,ADV,ADV,ADV
1555,3,than,ADP,ADP,,ADP
1555,4,In,PROPN,ADP,ADP,ADP
1555,5,and,CCONJ,CCONJ,,CCONJ
1555,6,Out,PROPN,ADV,ADP,ADV
1555,7,....,PUNCT,PUNCT,,PUNCT
1556,0,Good,ADJ,ADJ,,ADJ
1556,1,local,ADJ,ADJ,,ADJ
1556,2,steakhouse,NOUN,NOUN,,NOUN
1556,3,",",PUNCT,PUNCT,,PUNCT
1556,4,I,PRON,PRON,,PRON
1556,5,recommend,VERB,VERB,,VERB
1556,6,it,PRON,PRON,,PRON
1556,7,!,PUNCT,PUNCT,,PUNCT
1557,0,Dessert,NOUN,NOUN,,NOUN
1557,1,was,AUX,AUX,,AUX
1557,2,good,ADJ,ADJ,,ADJ
1557,3,.,PUNCT,PUNCT,,PUNCT
1558,0,Rest,NOUN,NOUN,,NOUN
1558,1,was,AUX,AUX,,AUX
1558,2,too,ADV,ADV,,ADV
1558,3,oily,ADJ,ADJ,,ADJ
1558,4,.,PUNCT,PUNCT,,PUNCT
1559,0,it,PRON,PRON,,PRON
1559,1,was,AUX,AUX,,AUX
1559,2,a,DET,DET,,DET
1559,3,little,ADJ,ADJ,,ADJ
1559,4,to,ADV,ADP,ADP,ADP
1559,5,high,ADJ,ADJ,,ADJ
1559,6,dollar,NOUN,NOUN,,NOUN
1559,7,for,ADP,ADP,,ADP
1559,8,me,PRON,PRON,,PRON
1560,0,Very,ADV,ADV,,ADV
1560,1,Informative,ADJ,ADJ,,ADJ
1560,2,website,NOUN,NOUN,,NOUN
1560,3,with,ADP,ADP,,ADP
1560,4,a,DET,DET,,DET
1560,5,lot,NOUN,NOUN,,NOUN
1560,6,of,ADP,ADP,,ADP
1560,7,good,ADJ,ADJ,,ADJ
1560,8,work,NOUN,NOUN,,NOUN
1561,0,wow,INTJ,INTJ,,INTJ
1561,1,wow,INTJ,INTJ,,INTJ
1561,2,wow,INTJ,INTJ,,INTJ
1561,3,.,PUNCT,PUNCT,,PUNCT
1562,0,the,DET,DET,,DET
1562,1,bast,ADJ,ADJ,,ADJ
1562,2,cab,NOUN,NOUN,,NOUN
1562,3,in,ADP,ADP,,ADP
1562,4,minneapolis,PROPN,PROPN,,PROPN
1563,0,Great,ADJ,ADJ,,ADJ
1563,1,food,NOUN,NOUN,,NOUN
1563,2,and,CCONJ,CCONJ,,CCONJ
1563,3,nice,ADJ,ADJ,,ADJ
1563,4,people,NOUN,NOUN,,NOUN
1563,5,very,ADV,ADV,,ADV
1563,6,pleasant,ADJ,ADJ,,ADJ
1563,7,experience,NOUN,NOUN,,NOUN
1563,8,.,PUNCT,PUNCT,,PUNCT
1564,0,Tire,PROPN,PROPN,,PROPN
1564,1,Gooroo,PROPN,PROPN,,PROPN
1565,0,David,PROPN,PROPN,,PROPN
1565,1,Bundren,PROPN,PROPN,,PROPN
1565,2,is,AUX,AUX,,AUX
1565,3,the,DET,DET,,DET
1565,4,Tire,PROPN,PROPN,,PROPN
1565,5,GooRoo,PROPN,PROPN,,PROPN
1565,6,.,PUNCT,PUNCT,,PUNCT
1566,0,good,ADJ,ADJ,,ADJ
1567,0,it,PRON,PRON,,PRON
1567,1,is,AUX,AUX,,AUX
1567,2,a,DET,DET,,DET
1567,3,cute,ADJ,ADJ,,ADJ
1567,4,little,ADJ,ADJ,,ADJ
1567,5,nice,ADJ,ADJ,,ADJ
1567,6,and,CCONJ,CCONJ,,CCONJ
1567,7,quiet,ADJ,ADJ,,ADJ
1567,8,library,NOUN,NOUN,,NOUN
1568,0,they,PRON,PRON,,PRON
1568,1,recovered,VERB,VERB,,VERB
1568,2,the,DET,DET,,DET
1568,3,pics,NOUN,NOUN,,NOUN
1568,4,geeksquad,PROPN,ADV,PRON,ADV
1568,5,deleted,VERB,VERB,,VERB
1568,6,.,PUNCT,PUNCT,,PUNCT
1569,0,many,ADJ,ADJ,,ADJ
1569,1,thanks,NOUN,NOUN,,NOUN
1570,0,local,ADJ,ADJ,,ADJ
1570,1,crew,NOUN,NOUN,,NOUN
1570,2,!!!,PUNCT,PUNCT,,PUNCT
1571,0,home,NOUN,NOUN,,NOUN
1571,1,team,NOUN,NOUN,,NOUN
1571,2,-,PUNCT,PUNCT,,PUNCT
1571,3,thanks,NOUN,NOUN,,NOUN
1571,4,4,SCONJ,NUM,ADP,NUM
1571,5,playin,VERB,NOUN,PRON,NOUN
1571,6,!!!,PUNCT,PUNCT,,PUNCT
1572,0,Great,ADJ,PROPN,PROPN,PROPN
1572,1,Service,NOUN,PROPN,PROPN,PROPN
1572,2,",",PUNCT,PUNCT,,PUNCT
1572,3,Thanks,NOUN,INTJ,PROPN,INTJ
1572,4,Don,PROPN,PROPN,,PROPN
1572,5,.,PUNCT,PUNCT,,PUNCT
1573,0,Nice,ADJ,PROPN,PUNCT,PROPN
1573,1,Top,NOUN,PROPN,PROPN,PROPN
1573,2,Lights,NOUN,PROPN,NUM,PROPN
1573,3,.,PUNCT,PUNCT,,PUNCT
1574,0,Best,ADJ,ADJ,,ADJ
1574,1,ceviche,NOUN,NOUN,,NOUN
1574,2,that,PRON,PRON,,PRON
1574,3,I,PRON,PRON,,PRON
1574,4,'d,AUX,AUX,,AUX
1574,5,had,VERB,VERB,,VERB
1574,6,so,ADV,ADV,,ADV
1574,7,far,ADV,ADV,,ADV
1574,8,!,PUNCT,PUNCT,,PUNCT
1574,9,:),SYM,X,PUNCT,X
1575,0,A,DET,DET,,DET
1575,1,very,ADV,ADV,,ADV
1575,2,nice,ADJ,ADJ,,ADJ
1575,3,park,NOUN,NOUN,,NOUN
1575,4,.,PUNCT,PUNCT,,PUNCT
1576,0,The,DET,DET,,DET
1576,1,architecture,NOUN,NOUN,,NOUN
1576,2,is,AUX,AUX,,AUX
1576,3,simplz,ADV,ADJ,ADV,ADJ
1576,4,splendid,ADJ,ADJ,,ADJ
1576,5,.,PUNCT,PUNCT,,PUNCT
1577,0,the,DET,DET,,DET
1577,1,service,NOUN,NOUN,,NOUN
1577,2,is,AUX,AUX,,AUX
1577,3,quick,ADJ,ADJ,,ADJ
1577,4,.,PUNCT,PUNCT,,PUNCT
1578,0,and,CCONJ,CCONJ,,CCONJ
1578,1,the,DET,DET,,DET
1578,2,people,NOUN,NOUN,,NOUN
1578,3,are,AUX,AUX,,AUX
1578,4,sweet,ADJ,ADJ,,ADJ
1578,5,:),SYM,X,PUNCT,X
1579,0,Yeah,INTJ,INTJ,,INTJ
1579,1,they,PRON,PRON,,PRON
1579,2,ruined,VERB,VERB,,VERB
1579,3,some,DET,DET,,DET
1579,4,shirts,NOUN,NOUN,,NOUN
1579,5,I,PRON,PRON,,PRON
1579,6,had,VERB,VERB,,VERB
1579,7,too,ADV,ADV,,ADV
1579,8,.,PUNCT,PUNCT,,PUNCT
1580,0,Horrible,ADJ,ADJ,,ADJ
1580,1,!,PUNCT,PUNCT,,PUNCT
1581,0,very,ADV,ADV,,ADV
1581,1,reasonable,ADJ,ADJ,,ADJ
1581,2,prices,NOUN,NOUN,,NOUN
1581,3,.,PUNCT,PUNCT,,PUNCT
1582,0,quick,ADJ,ADJ,,ADJ
1582,1,in,ADV,ADP,ADP,ADP
1582,2,&,CCONJ,CCONJ,,CCONJ
1582,3,out,ADV,ADV,,ADV
1582,4,.,PUNCT,PUNCT,,PUNCT
1583,0,Friendly,ADJ,ADJ,,ADJ
1583,1,service,NOUN,NOUN,,NOUN
1583,2,.,PUNCT,PUNCT,,PUNCT
1584,0,This,PRON,PRON,,PRON
1584,1,is,AUX,AUX,,AUX
1584,2,my,PRON,PRON,,PRON
1584,3,favorite,ADJ,ADJ,,ADJ
1584,4,coffee,NOUN,NOUN,,NOUN
1584,5,store,NOUN,NOUN,,NOUN
1584,6,.,PUNCT,PUNCT,,PUNCT
1585,0,Just,ADV,ADV,,ADV
1585,1,ask,VERB,VERB,,VERB
1585,2,American,ADJ,PROPN,PROPN,PROPN
1585,3,Express,PROPN,PROPN,,PROPN
1586,0,Too,ADV,ADV,,ADV
1586,1,many,ADJ,ADJ,,ADJ
1586,2,kids,NOUN,NOUN,,NOUN
1586,3,",",PUNCT,PUNCT,,PUNCT
1586,4,too,ADV,ADV,,ADV
1586,5,many,ADJ,ADJ,,ADJ
1586,6,knifings,NOUN,NOUN,,NOUN
1586,7,",",PUNCT,PUNCT,,PUNCT
1586,8,too,ADV,ADV,,ADV
1586,9,many,ADJ,ADJ,,ADJ
1586,10,taserings,NOUN,NOUN,,NOUN
1586,11,.,PUNCT,PUNCT,,PUNCT
1587,0,Thank,VERB,VERB,,VERB
1587,1,you,PRON,PRON,,PRON
1587,2,for,SCONJ,ADP,ADP,ADP
1587,3,fixing,VERB,VERB,,VERB
1587,4,the,DET,DET,,DET
1587,5,leak,NOUN,NOUN,,NOUN
1587,6,on,ADP,ADP,,ADP
1587,7,my,PRON,PRON,,PRON
1587,8,bathroom,NOUN,NOUN,,NOUN
1587,9,!,PUNCT,PUNCT,,PUNCT
1588,0,Thanks,NOUN,NOUN,,NOUN
1588,1,!,PUNCT,PUNCT,,PUNCT
1589,0,this,PRON,PRON,,PRON
1589,1,is,AUX,AUX,,AUX
1589,2,the,DET,DET,,DET
1589,3,worst,ADJ,ADJ,,ADJ
1589,4,Sam,PROPN,PROPN,,PROPN
1589,5,s,PART,PART,,PART
1589,6,club,NOUN,NOUN,,NOUN
1589,7,I,PRON,PRON,,PRON
1589,8,'ve,AUX,AUX,,AUX
1589,9,ever,ADV,ADV,,ADV
1589,10,been,AUX,AUX,,AUX
1589,11,to,ADP,ADP,,ADP
1590,0,Got,VERB,VERB,,VERB
1590,1,to,PART,PART,,PART
1590,2,love,VERB,VERB,,VERB
1590,3,this,DET,DET,,DET
1590,4,place,NOUN,NOUN,,NOUN
1590,5,.,PUNCT,PUNCT,,PUNCT
1591,0,Everyone,PRON,PRON,,PRON
1591,1,is,AUX,AUX,,AUX
1591,2,relaxed,ADJ,ADJ,,ADJ
1591,3,and,CCONJ,CCONJ,,CCONJ
1591,4,having,VERB,VERB,,VERB
1591,5,fun,NOUN,NOUN,,NOUN
1591,6,!!!,PUNCT,PUNCT,,PUNCT
1592,0,Friendly,ADJ,ADJ,,ADJ
1592,1,service,NOUN,NOUN,,NOUN
1592,2,.,PUNCT,PUNCT,,PUNCT
1593,0,Attentive,ADJ,ADJ,,ADJ
1593,1,to,ADP,ADP,,ADP
1593,2,the,DET,DET,,DET
1593,3,needs,NOUN,NOUN,,NOUN
1593,4,of,ADP,ADP,,ADP
1593,5,customer,NOUN,NOUN,,NOUN
1593,6,.,PUNCT,PUNCT,,PUNCT
1594,0,Thanks,NOUN,NOUN,,NOUN
1594,1,again,ADV,ADV,,ADV
1594,2,!,PUNCT,PUNCT,,PUNCT
1595,0,This,DET,DET,,DET
1595,1,place,NOUN,NOUN,,NOUN
1595,2,is,AUX,AUX,,AUX
1595,3,awesome,ADJ,ADJ,,ADJ
1596,0,Great,ADJ,ADJ,,ADJ
1596,1,work,NOUN,NOUN,,NOUN
1596,2,",",PUNCT,PUNCT,,PUNCT
1596,3,good,ADJ,ADJ,,ADJ
1596,4,price,NOUN,NOUN,,NOUN
1596,5,.,PUNCT,PUNCT,,PUNCT
1597,0,Definetely,ADV,ADV,,ADV
1597,1,going,VERB,VERB,,VERB
1597,2,back,ADV,ADV,,ADV
1598,0,Great,ADJ,ADJ,,ADJ
1598,1,product,NOUN,NOUN,,NOUN
1598,2,",",PUNCT,PUNCT,,PUNCT
1598,3,great,ADJ,ADJ,,ADJ
1598,4,service,NOUN,NOUN,,NOUN
1598,5,!!!,PUNCT,PUNCT,,PUNCT
1599,0,Installed,VERB,PROPN,VERB,PROPN
1599,1,Biometrics,PROPN,PROPN,,PROPN
1599,2,and,CCONJ,CCONJ,,CCONJ
1599,3,Got,VERB,PROPN,VERB,PROPN
1599,4,Excellent,ADJ,PROPN,PROPN,PROPN
1599,5,Service,NOUN,PROPN,NOUN,PROPN
1599,6,.,PUNCT,PUNCT,,PUNCT
1600,0,Feels,VERB,NOUN,VERB,NOUN
1600,1,like,SCONJ,SCONJ,,SCONJ
1600,2,you,PRON,PRON,,PRON
1600,3,are,AUX,AUX,,AUX
1600,4,in,ADP,ADP,,ADP
1600,5,Brooklyn,PROPN,PROPN,,PROPN
1600,6,",",PUNCT,PUNCT,,PUNCT
1600,7,but,CCONJ,CCONJ,,CCONJ
1600,8,people,NOUN,NOUN,,NOUN
1600,9,watching,NOUN,VERB,ADV,VERB
1600,10,is,AUX,AUX,,AUX
1600,11,entertaining,ADJ,ADJ,,ADJ
1600,12,.,PUNCT,PUNCT,,PUNCT
1601,0,green,ADJ,ADJ,,ADJ
1601,1,curry,NOUN,PROPN,PROPN,PROPN
1601,2,and,CCONJ,CCONJ,,CCONJ
1601,3,red,ADJ,ADJ,,ADJ
1601,4,curry,NOUN,PROPN,NOUN,PROPN
1601,5,is,AUX,AUX,,AUX
1601,6,awesome,ADJ,ADJ,,ADJ
1601,7,!,PUNCT,PUNCT,,PUNCT
1602,0,remember,VERB,VERB,,VERB
1602,1,to,PART,PART,,PART
1602,2,ask,VERB,VERB,,VERB
1602,3,for,ADP,ADP,,ADP
1602,4,extra,ADJ,ADJ,,ADJ
1602,5,vege,NOUN,NOUN,,NOUN
1603,0,Usually,ADV,ADV,,ADV
1603,1,very,ADV,ADV,,ADV
1603,2,quick,ADJ,ADJ,,ADJ
1603,3,and,CCONJ,CCONJ,,CCONJ
1603,4,timely,ADJ,ADJ,,ADJ
1603,5,.,PUNCT,PUNCT,,PUNCT
1604,0,Doctor,PROPN,PROPN,,PROPN
1604,1,Bogomilsky,PROPN,PROPN,,PROPN
1604,2,knows,VERB,VERB,,VERB
1604,3,her,PRON,PRON,,PRON
1604,4,stuff,NOUN,NOUN,,NOUN
1604,5,too,ADV,ADV,,ADV
1604,6,.,PUNCT,PUNCT,,PUNCT
1605,0,The,DET,DET,,DET
1605,1,best,ADJ,ADJ,,ADJ
1605,2,Supermarket,NOUN,PROPN,NOUN,PROPN
1605,3,in,ADP,ADP,,ADP
1605,4,Bay,PROPN,PROPN,,PROPN
1605,5,Ridge,PROPN,PROPN,,PROPN
1605,6,have,VERB,VERB,,VERB
1605,7,everything,PRON,PRON,,PRON
1605,8,what,PRON,PRON,,PRON
1605,9,a,DET,DET,,DET
1605,10,customer,NOUN,NOUN,,NOUN
1605,11,needs,VERB,VERB,,VERB
1605,12,.,PUNCT,PUNCT,,PUNCT
1606,0,Wonderful,ADJ,ADJ,,ADJ
1606,1,Wonderful,ADJ,ADJ,,ADJ
1606,2,People,NOUN,NOUN,,NOUN
1606,3,!,PUNCT,PUNCT,,PUNCT
1607,0,I,PRON,PRON,,PRON
1607,1,refer,VERB,VERB,,VERB
1607,2,to,ADP,ADP,,ADP
1607,3,VNHH,PROPN,PROPN,,PROPN
1607,4,often,ADV,ADV,,ADV
1607,5,and,CCONJ,CCONJ,,CCONJ
1607,6,love,VERB,VERB,,VERB
1607,7,you,PRON,PRON,,PRON
1607,8,guys,NOUN,NOUN,,NOUN
1607,9,.,PUNCT,PUNCT,,PUNCT
1608,0,Did,VERB,VERB,,VERB
1608,1,a,DET,DET,,DET
1608,2,great,ADJ,ADJ,,ADJ
1608,3,job,NOUN,NOUN,,NOUN
1608,4,of,SCONJ,ADP,ADP,ADP
1608,5,removing,VERB,VERB,,VERB
1608,6,my,PRON,PRON,,PRON
1608,7,tree,NOUN,NOUN,,NOUN
1608,8,in,ADP,ADP,,ADP
1608,9,Conyers,PROPN,PROPN,,PROPN
1608,10,.,PUNCT,PUNCT,,PUNCT
1609,0,Thanks,NOUN,NOUN,,NOUN
1609,1,Southland,PROPN,PROPN,,PROPN
1609,2,.,PUNCT,PUNCT,,PUNCT
1610,0,Nice,ADJ,INTJ,DET,INTJ
1610,1,little,ADJ,ADV,ADJ,ADV
1610,2,locally,ADV,ADV,,ADV
1610,3,owned,VERB,VERB,,VERB
1610,4,greek,ADJ,NOUN,NOUN,NOUN
1610,5,bar,NOUN,NOUN,,NOUN
1610,6,and,CCONJ,CCONJ,,CCONJ
1610,7,grill,NOUN,NOUN,,NOUN
1610,8,.,PUNCT,PUNCT,,PUNCT
1611,0,Good,ADJ,ADJ,,ADJ
1611,1,food,NOUN,NOUN,,NOUN
1611,2,.,PUNCT,PUNCT,,PUNCT
1612,0,Great,ADJ,ADJ,,ADJ
1612,1,wings,NOUN,NOUN,,NOUN
1612,2,!,PUNCT,PUNCT,,PUNCT
1613,0,Do,AUX,AUX,,AUX
1613,1,n't,PART,PART,,PART
1613,2,bother,VERB,VERB,,VERB
1613,3,.,PUNCT,PUNCT,,PUNCT
1614,0,It,PRON,PRON,,PRON
1614,1,'s,AUX,AUX,,AUX
1614,2,impossible,ADJ,ADJ,,ADJ
1614,3,to,PART,PART,,PART
1614,4,understand,VERB,VERB,,VERB
1614,5,how,ADV,SCONJ,SCONJ,SCONJ
1614,6,this,DET,DET,,DET
1614,7,place,NOUN,NOUN,,NOUN
1614,8,has,AUX,AUX,,AUX
1614,9,survived,VERB,VERB,,VERB
1614,10,.,PUNCT,PUNCT,,PUNCT
1615,0,The,DET,DET,,DET
1615,1,finest,ADJ,ADJ,,ADJ
1615,2,German,ADJ,ADJ,,ADJ
1615,3,bedding,NOUN,NOUN,,NOUN
1615,4,and,CCONJ,CCONJ,,CCONJ
1615,5,linens,NOUN,NOUN,,NOUN
1615,6,store,NOUN,NOUN,,NOUN
1615,7,.,PUNCT,PUNCT,,PUNCT
1616,0,Quality,NOUN,NOUN,,NOUN
1616,1,and,CCONJ,CCONJ,,CCONJ
1616,2,service,NOUN,NOUN,,NOUN
1616,3,come,VERB,VERB,,VERB
1616,4,first,ADV,ADV,,ADV
1616,5,here,ADV,ADV,,ADV
1616,6,.,PUNCT,PUNCT,,PUNCT
1617,0,Place,NOUN,NOUN,,NOUN
1617,1,is,AUX,AUX,,AUX
1617,2,legit,ADJ,ADJ,,ADJ
1617,3,.,PUNCT,PUNCT,,PUNCT
1618,0,We,PRON,PRON,,PRON
1618,1,got,VERB,AUX,AUX,AUX
1618,2,upgraded,VERB,VERB,,VERB
1618,3,to,ADP,ADP,,ADP
1618,4,a,DET,DET,,DET
1618,5,corner,NOUN,NOUN,,NOUN
1618,6,suite,NOUN,NOUN,,NOUN
1618,7,!,PUNCT,PUNCT,,PUNCT
1619,0,Room,NOUN,NOUN,,NOUN
1619,1,was,AUX,AUX,,AUX
1619,2,amazing,ADJ,ADJ,,ADJ
1619,3,.,PUNCT,PUNCT,,PUNCT
1620,0,hard,ADJ,ADV,ADJ,ADV
1620,1,to,PART,PART,,PART
1620,2,forgive,VERB,VERB,,VERB
1620,3,such,DET,DET,,DET
1620,4,an,DET,DET,,DET
1620,5,awful,ADJ,ADJ,,ADJ
1620,6,margarita,NOUN,NOUN,,NOUN
1620,7,and,CCONJ,CCONJ,,CCONJ
1620,8,steep,ADJ,ADJ,,ADJ
1620,9,prices,NOUN,NOUN,,NOUN
1620,10,but,CCONJ,CCONJ,,CCONJ
1620,11,the,DET,DET,,DET
1620,12,food,NOUN,NOUN,,NOUN
1620,13,can,AUX,AUX,,AUX
