,Unnamed: 0,Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Only_Mask_Tags_1,Only_Mask_Tags_2,Only_Mask_Tags_3,Only_Mask_Tags_4,Only_Mask_Tags_5,Only_Mask_Tags_6,Only_Mask_Tags_7,Only_Mask_Tags_8,Only_Mask_Tags_9,lemma,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9
22224,22224,1833,0,The,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,DET,DET,DET,DET,DET,DET,DET,DET,DET
22225,22225,1833,1,waiting,NOUN,VERB,ADJ,ADJ,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,waiting,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
22226,22226,1833,2,staff,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,staff,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22227,22227,1833,3,is,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
22228,22228,1833,4,really,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,really,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
22229,22229,1833,5,friendly,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,friendly,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
22230,22230,1833,6,",",PUNCT,PUNCT,CCONJ,CCONJ,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
22231,22231,1833,7,it,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,it,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
22232,22232,1833,8,s,AUX,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,be,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
22233,22233,1833,9,like,SCONJ,INTJ,INTJ,INTJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,like,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ
22234,22234,1833,10,every,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,every,DET,DET,DET,DET,DET,DET,DET,DET,DET
22235,22235,1833,11,one,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,one,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22236,22236,1833,12,knows,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,know,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
22237,22237,1833,13,each,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,each,DET,DET,DET,DET,DET,DET,DET,DET,DET
22238,22238,1833,14,other,ADJ,ADJ,ADJ,ADJ,ADJ,NOUN,ADJ,NOUN,NOUN,ADJ,NOUN,other,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
22239,22239,1833,15,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
22240,22240,1833,16,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,DET,DET,DET,DET,DET,DET,DET,DET,DET
22241,22241,1833,17,manager,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,manager,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22242,22242,1833,18,is,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,VERB,be,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
22243,22243,1833,19,really,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,really,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
22244,22244,1833,20,sweet,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,sweet,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
22245,22245,1833,21,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,PUNCT,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ
22246,22246,1833,22,the,DET,DET,DET,DET,DET,DET,ADP,PRON,ADJ,ADP,ADJ,the,DET,DET,DET,DET,DET,DET,DET,DET,DET
22247,22247,1833,23,food,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,food,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22248,22248,1833,24,..,PUNCT,PUNCT,AUX,AUX,AUX,AUX,ADV,ADV,ADV,ADV,ADV,..,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
22249,22249,1833,25,well,INTJ,INTJ,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,well,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ
22250,22250,1833,26,no,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,no,DET,DET,DET,DET,DET,DET,DET,DET,DET
22251,22251,1833,27,complaints,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,complaint,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22252,22252,1833,28,from,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,from,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
22253,22253,1833,29,me,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
22254,22254,1833,30,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
22255,22255,1834,0,Yes,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,yes,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ
22256,22256,1834,1,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
22257,22257,1834,2,it,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,it,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
22258,22258,1834,3,s,AUX,VERB,AUX,AUX,AUX,AUX,VERB,VERB,VERB,VERB,VERB,be,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
22259,22259,1834,4,that,ADV,PRON,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,that,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
22260,22260,1834,5,good,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,good,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
22261,22261,1834,6,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
22262,22262,1835,0,They,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,they,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
22263,22263,1835,1,have,VERB,VERB,AUX,AUX,AUX,AUX,VERB,VERB,VERB,VERB,VERB,have,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
22264,22264,1835,2,fresh,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,fresh,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
22265,22265,1835,3,flowers,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,flower,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22266,22266,1835,4,",",PUNCT,PUNCT,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
22267,22267,1835,5,lasted,VERB,VERB,VERB,VERB,ADP,VERB,VERB,ADP,ADP,VERB,VERB,last,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
22268,22268,1835,6,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,ADV,ADV,a,DET,DET,DET,DET,DET,DET,DET,DET,DET
22269,22269,1835,7,long,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,long,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
22270,22270,1835,8,while,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,while,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22271,22271,1835,9,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
22272,22272,1835,10,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,DET,DET,DET,DET,DET,DET,DET,DET,DET
22273,22273,1835,11,vase,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,vase,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22274,22274,1835,12,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
22275,22275,1835,13,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ
22276,22276,1835,14,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,DET,DET,DET,DET,DET,DET,DET,DET,DET
22277,22277,1835,15,two,NUM,NUM,NUM,NUM,ADJ,NUM,ADJ,ADJ,ADJ,ADJ,ADJ,two,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM
22278,22278,1835,16,ladies,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,lady,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22279,22279,1835,17,at,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,at,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
22280,22280,1835,18,the,DET,DET,DET,DET,DET,DET,DET,DET,PRON,DET,DET,the,DET,DET,DET,DET,DET,DET,DET,DET,DET
22281,22281,1835,19,shop,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,shop,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22282,22282,1835,20,know,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,know,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
22283,22283,1835,21,the,DET,DET,PRON,PRON,DET,DET,DET,PRON,PRON,PRON,PRON,the,DET,DET,DET,DET,DET,DET,DET,DET,DET
22284,22284,1835,22,business,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,business,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22285,22285,1835,23,well,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,well,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
22286,22286,1835,24,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
22287,22287,1836,0,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
22288,22288,1836,1,had,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
22289,22289,1836,2,no,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,no,DET,DET,DET,DET,DET,DET,DET,DET,DET
22290,22290,1836,3,problem,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,problem,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22291,22291,1836,4,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
22292,22292,1836,5,my,PRON,PRON,DET,DET,DET,DET,PRON,DET,PRON,PRON,PRON,my,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
22293,22293,1836,6,delivery,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,delivery,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22294,22294,1836,7,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
22295,22295,1837,0,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
22296,22296,1837,1,will,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,will,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
22297,22297,1837,2,go,VERB,VERB,AUX,AUX,VERB,VERB,VERB,VERB,VERB,VERB,VERB,go,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
22298,22298,1837,3,there,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,there,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
22299,22299,1837,4,again,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,again,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
22300,22300,1837,5,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
22301,22301,1838,0,Out,ADP,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,out,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
22302,22302,1838,1,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
22303,22303,1838,2,business,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,business,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22304,22304,1838,3,?,PUNCT,PUNCT,NOUN,NOUN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,?,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
22305,22305,1839,0,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
22306,22306,1839,1,think,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,think,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
22307,22307,1839,2,this,DET,DET,DET,DET,DET,DET,DET,PRON,PRON,PRON,PRON,this,DET,DET,DET,DET,DET,DET,DET,DET,DET
22308,22308,1839,3,location,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,location,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22309,22309,1839,4,is,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
22310,22310,1839,5,no,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,no,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
22311,22311,1839,6,longer,ADV,ADV,ADV,ADV,ADV,SCONJ,ADJ,ADJ,ADJ,NOUN,NOUN,long,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
22312,22312,1839,7,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
22313,22313,1839,8,business,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,business,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22314,22314,1839,9,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
22315,22315,1840,0,If,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,if,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ
22316,22316,1840,1,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
22317,22317,1840,2,check,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,check,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
22318,22318,1840,3,RecWarehouse.com,X,X,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,recwarehouse.com,X,X,X,X,X,X,X,X,X
22319,22319,1840,4,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
22320,22320,1840,5,they,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,they,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
22321,22321,1840,6,do,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,do,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
22322,22322,1840,7,n't,PART,PART,PART,PART,PART,PART,ADV,PART,ADV,ADV,ADV,not,PART,PART,PART,PART,PART,PART,PART,PART,PART
22323,22323,1840,8,list,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,list,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
22324,22324,1840,9,this,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,this,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
22325,22325,1840,10,as,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,as,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
22326,22326,1840,11,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,DET,DET,DET,DET,DET,DET,DET,DET,DET
22327,22327,1840,12,location,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,location,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22328,22328,1840,13,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
22329,22329,1841,0,You,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
22330,22330,1841,1,'ll,AUX,AUX,AUX,AUX,ADV,ADV,ADV,ADV,ADV,ADV,ADV,will,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
22331,22331,1841,2,have,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
22332,22332,1841,3,to,PART,PART,PART,PART,DET,DET,DET,DET,DET,DET,DET,to,PART,PART,PART,PART,PART,PART,PART,PART,PART
22333,22333,1841,4,drive,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,drive,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
22334,22334,1841,5,10,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,10,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM
22335,22335,1841,6,miles,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,mile,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22336,22336,1841,7,down,ADP,ADV,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,down,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
22337,22337,1841,8,75,NUM,NUM,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,75,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM
22338,22338,1841,9,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
22339,22339,1841,10,Allen,PROPN,PROPN,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,Allen,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
22340,22340,1841,11,.,PUNCT,PUNCT,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
22341,22341,1842,0,Awesome,ADJ,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,awesome,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
22342,22342,1842,1,Landscaping,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,landscaping,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
22343,22343,1842,2,Job,NOUN,PROPN,NOUN,NOUN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,job,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
22344,22344,1843,0,MFJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,MFJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
22345,22345,1843,1,Inc,PROPN,PROPN,AUX,AUX,AUX,AUX,AUX,AUX,ADV,ADV,ADV,Inc,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
22346,22346,1843,2,transformed,VERB,VERB,PUNCT,PUNCT,VERB,VERB,VERB,VERB,VERB,VERB,VERB,transform,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
22347,22347,1843,3,our,PRON,PRON,DET,DET,DET,DET,DET,DET,PRON,PRON,PRON,our,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
22348,22348,1843,4,run,VERB,NOUN,NOUN,NOUN,VERB,VERB,VERB,NOUN,NOUN,NOUN,NOUN,run,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22349,22349,1843,5,down,ADP,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,down,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
22350,22350,1843,6,back,ADJ,ADV,ADV,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,back,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
22351,22351,1843,7,yard,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,yard,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22352,22352,1843,8,into,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,into,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
22353,22353,1843,9,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,DET,DET,DET,DET,DET,DET,DET,DET,DET
22354,22354,1843,10,place,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,place,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
22355,22355,1843,11,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
