,Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Only_Mask_Tags_1,Only_Mask_Tags_2,Only_Mask_Tags_3,Only_Mask_Tags_4,Only_Mask_Tags_5,Only_Mask_Tags_6,Only_Mask_Tags_7,Only_Mask_Tags_8,Only_Mask_Tags_9,lemma
21932,1803,11,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
21933,1804,0,Fantastic,ADJ,ADJ,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,fantastic
21934,1804,1,professional,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,professional
21935,1804,2,service,NOUN,NOUN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,service
21936,1804,3,-,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,-
21937,1805,0,These,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,this
21938,1805,1,guys,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,guy
21939,1805,2,really,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,really
21940,1805,3,know,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,know
21941,1805,4,their,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,their
21942,1805,5,stuff,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,stuff
21943,1805,6,..,PUNCT,PUNCT,CCONJ,CCONJ,CCONJ,SCONJ,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,..
21944,1805,7,they,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,they
21945,1805,8,have,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have
21946,1805,9,almost,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,almost
21947,1805,10,anything,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,anything
21948,1805,11,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,you
21949,1805,12,could,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,could
21950,1805,13,want,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,want
21951,1805,14,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in
21952,1805,15,terms,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,term
21953,1805,16,of,ADP,ADP,ADP,ADP,ADP,DET,ADP,ADP,ADP,ADP,ADP,of
21954,1805,17,spy,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,spy
21955,1805,18,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and
21956,1805,19,surviellance,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,surveillance
21957,1805,20,equipment,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,equipment
21958,1805,21,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
21959,1806,0,Truly,ADV,PROPN,DET,DET,DET,DET,DET,DET,DET,ADJ,DET,truly
21960,1806,1,james,PROPN,PROPN,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,James
21961,1806,2,bond,PROPN,NOUN,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Bond
21962,1806,3,style,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,style
21963,1806,4,stuff,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,stuff
21964,1806,5,...,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,...
21965,1806,6,would,AUX,AUX,ADV,ADV,PRON,ADV,ADV,ADV,ADV,ADV,ADV,would
21966,1806,7,recommend,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,recommend
21967,1807,0,So,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,so
21968,1807,1,delightful,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,delightful
21969,1807,2,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
21970,1808,0,What,PRON,PRON,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,what
21971,1808,1,a,DET,DET,DET,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,a
21972,1808,2,group,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,group
21973,1808,3,!,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,!
21974,1809,0,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I
21975,1809,1,would,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,would
21976,1809,2,n't,PART,PART,PART,PART,PART,PART,ADV,ADV,ADV,ADV,ADV,not
21977,1809,3,want,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,want
21978,1809,4,any,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,any
21979,1809,5,other,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,other
21980,1809,6,company,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,company
21981,1809,7,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in
21982,1809,8,my,PRON,PRON,PRON,PRON,DET,PRON,DET,PRON,DET,PRON,DET,my
21983,1809,9,time,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,time
21984,1809,10,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,CCONJ,CCONJ,ADP,of
21985,1809,11,need,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,need
21986,1809,12,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
21987,1810,0,Great,ADJ,ADJ,INTJ,INTJ,PROPN,INTJ,PROPN,INTJ,INTJ,PROPN,PROPN,great
21988,1810,1,people,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,people
21989,1810,2,!,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,!
21990,1811,0,So,ADV,ADV,NOUN,NOUN,NOUN,NOUN,ADJ,PROPN,PROPN,PROPN,PROPN,so
21991,1811,1,professional,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,professional
21992,1811,2,!,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,!
21993,1812,0,These,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,this
21994,1812,1,guys,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,guy
21995,1812,2,know,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,know
21996,1812,3,what,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,what
21997,1812,4,they,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,they
21998,1812,5,'re,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be
21999,1812,6,doing,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,do
22000,1812,7,!,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,!
22001,1813,0,Way,NOUN,NOUN,SCONJ,SCONJ,NOUN,NOUN,NOUN,NOUN,SCONJ,NOUN,NOUN,way
22002,1813,1,to,PART,PART,PART,PART,PART,PART,PART,PART,PART,PRON,PRON,to
22003,1813,2,go,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,go
22004,1813,3,!,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,!
22005,1814,0,Terrible,ADJ,ADJ,PUNCT,PUNCT,PUNCT,PUNCT,X,X,X,X,X,terrible
22006,1814,1,customer,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,customer
22007,1814,2,service,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,service
22008,1815,0,Fried,VERB,VERB,DET,DET,DET,DET,DET,DET,DET,DET,DET,fry
22009,1815,1,rice,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,rice
22010,1815,2,has,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have
22011,1815,3,NO,DET,DET,DET,DET,DET,DET,DET,ADJ,ADJ,ADJ,DET,no
22012,1815,4,flavor,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,flavor
22013,1815,5,",",PUNCT,PUNCT,CCONJ,CCONJ,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
22014,1815,6,it,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,it
22015,1815,7,literally,ADV,ADV,ADV,ADV,ADV,ADV,AUX,AUX,ADV,ADV,ADV,literally
22016,1815,8,taste,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,taste
22017,1815,9,like,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,like
22018,1815,10,water,NOUN,NOUN,PRON,PRON,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,water
22019,1815,11,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
22020,1816,0,When,ADV,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,when
22021,1816,1,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I
22022,1816,2,tried,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,try
22023,1816,3,to,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,to
22024,1816,4,return,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,return
22025,1816,5,it,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,NOUN,NOUN,it
22026,1816,6,they,PRON,PRON,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,they
22027,1816,7,refused,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,refuse
22028,1816,8,",",PUNCT,PUNCT,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,","
22029,1816,9,so,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,so
22030,1816,10,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I
22031,1816,11,had,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have
22032,1816,12,to,PART,PART,PART,PART,PART,PART,PART,PART,PRON,PRON,DET,to
22033,1816,13,leave,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,leave
22034,1816,14,without,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,without
22035,1816,15,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
22036,1816,16,refund,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,refund
22037,1816,17,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and
22038,1816,18,still,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,still
22039,1816,19,hungry,ADJ,ADJ,ADJ,ADJ,VERB,VERB,VERB,VERB,VERB,VERB,VERB,hungry
22040,1816,20,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
22041,1817,0,wow,INTJ,INTJ,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,wow
22042,1817,1,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
22043,1817,2,the,DET,DET,DET,DET,DET,DET,PRON,DET,PRON,DET,DET,the
22044,1817,3,representative,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,representative
22045,1817,4,went,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,go
22046,1817,5,way,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,way
22047,1817,6,above,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,above
22048,1817,7,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and
22049,1817,8,beyond,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,beyond
22050,1817,9,in,SCONJ,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in
22051,1817,10,helping,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,help
22052,1817,11,me,PRON,PRON,PRON,PRON,ADP,PRON,PRON,PRON,PRON,PRON,PRON,I
22053,1817,12,with,ADP,SCONJ,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,with
22054,1817,13,my,PRON,PRON,PRON,PRON,DET,DET,DET,DET,DET,DET,DET,my
22055,1817,14,account,NOUN,NOUN,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,account
22056,1817,15,set,NOUN,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,set
22057,1817,16,up,NOUN,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,up
22058,1817,17,.,PUNCT,PUNCT,NUM,NUM,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
22059,1818,0,i,PRON,PRON,PRON,PRON,PRON,PRON,ADV,ADV,ADV,ADV,ADV,I
22060,1818,1,wish,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,wish
22061,1818,2,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
22062,1818,3,other,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,other
22063,1818,4,utilities,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,utility
22064,1818,5,i,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I
22065,1818,6,had,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have
22066,1818,7,to,PART,PART,PART,PART,ADV,ADV,ADV,ADV,ADV,ADV,ADV,to
22067,1818,8,set,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,set
22068,1818,9,up,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,up
22069,1818,10,had,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have
22070,1818,11,people,NOUN,NOUN,PRON,PRON,PRON,PRON,PRON,NOUN,NOUN,NOUN,NOUN,people
22071,1818,12,to,PART,PART,PART,PART,PRON,PRON,PRON,PRON,PRON,PRON,PRON,to
22072,1818,13,work,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,work
22073,1818,14,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with
22074,1818,15,like,ADP,INTJ,INTJ,INTJ,INTJ,ADP,ADP,ADP,ADP,ADP,ADP,like
22075,1818,16,this,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,this
22076,1818,17,..,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,..
22077,1819,0,Bad,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,bad
22078,1819,1,Service,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,service
22079,1820,0,Definately,ADV,ADV,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,definitely
22080,1820,1,wo,AUX,AUX,AUX,AUX,PRON,AUX,PRON,PRON,PRON,AUX,AUX,will
22081,1820,2,n't,PART,PART,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,not
22082,1820,3,be,AUX,AUX,AUX,AUX,AUX,AUX,VERB,VERB,VERB,VERB,VERB,be
22083,1820,4,returning,VERB,VERB,PRON,PRON,PRON,PRON,PRON,ADJ,ADJ,ADJ,ADJ,return
22084,1820,5,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
22085,1821,0,Travelled,VERB,VERB,ADV,ADV,ADV,ADV,ADV,ADV,ADV,VERB,VERB,travel
22086,1821,1,40,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,40
22087,1821,2,mins,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,minute
22088,1821,3,after,SCONJ,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,after
22089,1821,4,calling,VERB,VERB,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,call
22090,1821,5,to,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,to
22091,1821,6,see,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,see
22092,1821,7,if,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,if
22093,1821,8,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
22094,1821,9,product,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,product
22095,1821,10,was,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be
22096,1821,11,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in
22097,1821,12,stock,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,stock
22098,1821,13,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
22099,1822,0,Told,VERB,VERB,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,tell
22100,1822,1,that,SCONJ,SCONJ,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,that
22101,1822,2,they,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,they
22102,1822,3,had,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have
22103,1822,4,plenty,NOUN,NOUN,AUX,AUX,AUX,PRON,PRON,PRON,PRON,PRON,PRON,plenty
22104,1822,5,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
22105,1823,0,Get,VERB,VERB,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,get
22106,1823,1,there,ADV,ADV,PRON,PRON,PRON,ADV,ADV,ADV,ADV,ADP,ADP,there
22107,1823,2,and,CCONJ,CCONJ,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,and
22108,1823,3,there,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,there
22109,1823,4,was,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,be
22110,1823,5,nothing,PRON,PRON,NOUN,NOUN,NOUN,NOUN,PRON,PRON,PRON,PUNCT,PUNCT,nothing
22111,1823,6,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
22112,1824,0,Not,PART,PART,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,not
22113,1824,1,impressed,ADJ,ADJ,INTJ,INTJ,INTJ,ADV,ADV,ADV,ADV,ADV,ADV,impressed
22114,1824,2,!!!,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,!!!
22115,1825,0,Would,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,would
22116,1825,1,not,PART,PART,PART,PART,PART,ADV,PART,PART,ADV,PART,PART,not
22117,1825,2,recommend,VERB,VERB,PUNCT,PUNCT,VERB,VERB,VERB,VERB,VERB,VERB,VERB,recommend
22118,1825,3,I,PRON,PRON,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,I
22119,1825,4,Was,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,VERB,be
22120,1825,5,in,ADP,ADP,ADP,ADP,ADP,ADP,VERB,VERB,VERB,VERB,VERB,in
22121,1825,6,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
22122,1825,7,fair,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,fair
22123,1825,8,amount,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,amount
22124,1825,9,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of
22125,1825,10,pain,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,pain
22126,1825,11,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for
22127,1825,12,several,ADJ,ADJ,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,several
22128,1825,13,weeks,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,week
22129,1825,14,.,PUNCT,PUNCT,NUM,NUM,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
22130,1826,0,his,PRON,PRON,DET,DET,DET,DET,DET,DET,DET,DET,DET,his
22131,1826,1,clinic,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,clinic
22132,1826,2,is,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,VERB,VERB,VERB,be
22133,1826,3,very,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,very
22134,1826,4,very,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,very
22135,1826,5,dirty,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,dirty
22136,1826,6,he,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,he
22137,1826,7,is,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,VERB,VERB,VERB,be
22138,1826,8,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
22139,1826,9,real,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,real
22140,1826,10,disaster,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,disaster
22141,1826,11,to,PART,PART,PART,PART,PART,PRON,PRON,PRON,PRON,PRON,PRON,to
22142,1826,12,go,VERB,VERB,PRON,PRON,PRON,VERB,PRON,PRON,VERB,VERB,VERB,go
22143,1826,13,totally,ADV,ADV,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADV,ADP,totally
22144,1826,14,not,PART,PART,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,not
22145,1826,15,organized,ADJ,VERB,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,organized
22146,1826,16,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for
22147,1826,17,every,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,every
22148,1826,18,step,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,step
22149,1826,19,he,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,he
22150,1826,20,take,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,take
22151,1826,21,.,PUNCT,PUNCT,NUM,NUM,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
22152,1827,0,Best,ADJ,ADJ,ADJ,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,good
22153,1827,1,Limo,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,limo
